datetime,date,aqi,pm25,pm10,co,no,no2,o3,so2,nh3,source,lat,lon
2021-01-08 11:00:00+00:00,2021-01-08,4.0,27.78,50.37,774.38,3.02,22.28,113.01,20.74,10.01,OpenWeather,24.8607,67.0011
2021-01-08 12:00:00+00:00,2021-01-08,4.0,25.27,46.99,781.06,1.98,25.36,105.86,18.84,10.01,OpenWeather,24.8607,67.0011
2021-01-08 13:00:00+00:00,2021-01-08,4.0,34.5,58.14,1188.28,0.57,45.93,82.97,24.08,15.07,OpenWeather,24.8607,67.0011
2021-01-08 14:00:00+00:00,2021-01-08,5.0,50.99,77.89,1682.28,0.0,63.75,62.94,29.33,22.04,OpenWeather,24.8607,67.0011
2021-01-08 15:00:00+00:00,2021-01-08,5.0,62.96,91.5,1789.09,0.0,61.69,65.09,28.85,26.35,OpenWeather,24.8607,67.0011
2021-01-08 16:00:00+00:00,2021-01-08,5.0,88.17,123.58,2109.53,0.0,65.8,59.37,29.8,34.96,OpenWeather,24.8607,67.0011
2021-01-08 17:00:00+00:00,2021-01-08,5.0,111.1,152.1,2403.26,0.0,68.55,51.5,30.99,41.54,OpenWeather,24.8607,67.0011
2021-01-08 18:00:00+00:00,2021-01-08,5.0,117.91,159.84,2483.37,0.0,66.49,47.92,30.28,43.06,OpenWeather,24.8607,67.0011
2021-01-08 19:00:00+00:00,2021-01-08,5.0,108.0,148.07,2349.85,0.0,63.75,45.06,27.66,38.0,OpenWeather,24.8607,67.0011
2021-01-08 20:00:00+00:00,2021-01-08,5.0,75.53,108.73,1815.8,0.0,50.72,50.78,21.94,26.6,OpenWeather,24.8607,67.0011
2021-01-08 21:00:00+00:00,2021-01-08,4.0,48.71,74.81,1201.63,0.0,29.82,67.23,15.74,17.73,OpenWeather,24.8607,67.0011
2021-01-08 22:00:00+00:00,2021-01-08,4.0,43.5,66.58,974.66,0.0,20.56,75.1,13.59,15.83,OpenWeather,24.8607,67.0011
2021-01-08 23:00:00+00:00,2021-01-08,4.0,47.49,69.64,988.01,0.0,19.36,75.1,14.19,16.72,OpenWeather,24.8607,67.0011
2021-01-09 00:00:00+00:00,2021-01-09,5.0,51.81,73.73,1041.41,0.0,20.39,72.96,15.02,17.48,OpenWeather,24.8607,67.0011
2021-01-09 01:00:00+00:00,2021-01-09,5.0,57.1,79.25,1148.22,0.0,24.68,68.67,15.97,18.75,OpenWeather,24.8607,67.0011
2021-01-09 02:00:00+00:00,2021-01-09,5.0,80.59,106.24,1615.52,0.0,41.81,55.08,19.31,25.59,OpenWeather,24.8607,67.0011
2021-01-09 03:00:00+00:00,2021-01-09,5.0,141.01,176.32,2883.91,2.68,85.68,18.95,26.94,42.05,OpenWeather,24.8607,67.0011
2021-01-09 04:00:00+00:00,2021-01-09,5.0,176.45,220.84,3952.03,31.74,93.22,13.95,31.95,52.18,OpenWeather,24.8607,67.0011
2021-01-09 05:00:00+00:00,2021-01-09,5.0,168.49,217.42,3791.81,42.47,84.31,26.82,33.85,50.66,OpenWeather,24.8607,67.0011
2021-01-09 06:00:00+00:00,2021-01-09,5.0,145.77,192.84,2937.32,24.81,69.23,54.36,33.85,42.05,OpenWeather,24.8607,67.0011
2021-01-09 07:00:00+00:00,2021-01-09,5.0,59.57,85.32,881.2,3.69,19.88,115.87,26.46,10.39,OpenWeather,24.8607,67.0011
2021-01-09 08:00:00+00:00,2021-01-09,4.0,47.53,70.71,660.9,2.15,12.68,127.32,20.98,6.71,OpenWeather,24.8607,67.0011
2021-01-09 09:00:00+00:00,2021-01-09,4.0,40.43,65.65,594.14,1.75,10.54,125.89,16.21,5.64,OpenWeather,24.8607,67.0011
2021-01-09 10:00:00+00:00,2021-01-09,4.0,36.51,63.83,567.44,1.48,9.85,121.59,12.52,5.07,OpenWeather,24.8607,67.0011
2021-01-09 11:00:00+00:00,2021-01-09,4.0,34.95,63.15,574.11,1.33,10.88,118.73,11.56,5.07,OpenWeather,24.8607,67.0011
2021-01-09 12:00:00+00:00,2021-01-09,4.0,35.37,63.51,607.49,0.87,13.02,113.01,11.68,5.26,OpenWeather,24.8607,67.0011
2021-01-09 13:00:00+00:00,2021-01-09,4.0,39.29,66.14,720.98,0.17,18.68,105.86,12.88,6.52,OpenWeather,24.8607,67.0011
2021-01-09 14:00:00+00:00,2021-01-09,4.0,48.4,72.75,867.84,0.0,21.94,100.14,14.54,8.74,OpenWeather,24.8607,67.0011
2021-01-09 15:00:00+00:00,2021-01-09,5.0,60.88,81.74,947.95,0.0,21.42,100.14,15.97,10.77,OpenWeather,24.8607,67.0011
2021-01-09 16:00:00+00:00,2021-01-09,5.0,83.08,106.04,1241.68,0.0,27.76,94.41,20.5,16.47,OpenWeather,24.8607,67.0011
2021-01-09 17:00:00+00:00,2021-01-09,5.0,103.62,129.38,1495.36,0.0,32.22,88.69,24.32,21.53,OpenWeather,24.8607,67.0011
2021-01-09 18:00:00+00:00,2021-01-09,5.0,113.89,140.58,1575.47,0.0,33.24,87.98,25.75,22.8,OpenWeather,24.8607,67.0011
2021-01-09 19:00:00+00:00,2021-01-09,5.0,109.14,135.13,1508.71,0.0,32.22,86.55,25.03,19.76,OpenWeather,24.8607,67.0011
2021-01-09 20:00:00+00:00,2021-01-09,5.0,91.97,114.24,1228.33,0.0,25.71,90.12,21.94,13.93,OpenWeather,24.8607,67.0011
2021-01-09 21:00:00+00:00,2021-01-09,5.0,82.36,102.29,1014.71,0.0,18.51,94.41,19.31,11.4,OpenWeather,24.8607,67.0011
2021-01-09 22:00:00+00:00,2021-01-09,5.0,82.14,101.62,974.66,0.0,15.94,92.98,17.64,12.29,OpenWeather,24.8607,67.0011
2021-01-09 23:00:00+00:00,2021-01-09,5.0,85.96,106.02,1028.06,0.0,16.45,87.26,16.45,13.93,OpenWeather,24.8607,67.0011
2021-01-10 00:00:00+00:00,2021-01-10,5.0,90.21,111.2,1081.47,0.0,17.99,80.82,15.97,15.2,OpenWeather,24.8607,67.0011
2021-01-10 01:00:00+00:00,2021-01-10,5.0,96.13,118.18,1188.28,0.0,22.28,72.96,16.21,16.97,OpenWeather,24.8607,67.0011
2021-01-10 02:00:00+00:00,2021-01-10,5.0,119.85,145.15,1642.23,0.0,38.39,57.22,19.07,23.81,OpenWeather,24.8607,67.0011
2021-01-10 03:00:00+00:00,2021-01-10,5.0,176.3,209.64,2803.8,1.62,81.57,20.39,25.99,39.52,OpenWeather,24.8607,67.0011
2021-01-10 04:00:00+00:00,2021-01-10,5.0,212.24,252.8,3791.81,28.16,90.48,13.95,31.95,50.16,OpenWeather,24.8607,67.0011
2021-01-10 05:00:00+00:00,2021-01-10,5.0,214.54,259.16,3952.03,40.68,85.0,27.9,33.85,51.68,OpenWeather,24.8607,67.0011
2021-01-10 06:00:00+00:00,2021-01-10,5.0,208.48,253.68,3578.19,28.39,80.2,54.36,34.33,49.14,OpenWeather,24.8607,67.0011
2021-01-10 07:00:00+00:00,2021-01-10,5.0,73.51,88.66,1174.93,4.41,25.36,121.59,25.75,13.81,OpenWeather,24.8607,67.0011
2021-01-10 08:00:00+00:00,2021-01-10,5.0,50.66,61.85,867.84,2.57,16.28,135.9,22.89,9.37,OpenWeather,24.8607,67.0011
2021-01-10 09:00:00+00:00,2021-01-10,4.0,37.76,48.36,754.36,2.18,14.22,135.9,21.46,7.85,OpenWeather,24.8607,67.0011
2021-01-10 10:00:00+00:00,2021-01-10,4.0,41.32,55.78,1001.36,3.69,23.99,123.02,22.41,11.4,OpenWeather,24.8607,67.0011
2021-01-10 11:00:00+00:00,2021-01-10,4.0,45.43,62.7,1255.04,4.53,33.24,107.29,22.89,14.57,OpenWeather,24.8607,67.0011
2021-01-10 12:00:00+00:00,2021-01-10,4.0,46.58,66.3,1401.9,3.58,41.13,90.84,24.32,15.83,OpenWeather,24.8607,67.0011
2021-01-10 13:00:00+00:00,2021-01-10,5.0,56.37,79.13,1762.39,0.95,58.95,65.8,26.7,19.25,OpenWeather,24.8607,67.0011
2021-01-10 14:00:00+00:00,2021-01-10,5.0,81.57,110.49,2349.85,0.01,78.83,42.56,27.42,26.85,OpenWeather,24.8607,67.0011
2021-01-10 15:00:00+00:00,2021-01-10,5.0,102.48,135.58,2563.48,0.0,76.77,41.49,28.13,32.93,OpenWeather,24.8607,67.0011
2021-01-10 16:00:00+00:00,2021-01-10,5.0,121.25,158.54,2643.59,0.0,69.23,46.49,29.09,38.0,OpenWeather,24.8607,67.0011
2021-01-10 17:00:00+00:00,2021-01-10,5.0,136.74,177.18,2723.69,0.0,65.8,45.42,28.13,42.05,OpenWeather,24.8607,67.0011
2021-01-10 18:00:00+00:00,2021-01-10,5.0,138.85,178.94,2670.29,0.0,61.69,44.7,25.99,42.56,OpenWeather,24.8607,67.0011
2021-01-10 19:00:00+00:00,2021-01-10,5.0,117.92,153.12,2349.85,0.0,55.52,45.06,22.17,35.47,OpenWeather,24.8607,67.0011
2021-01-10 20:00:00+00:00,2021-01-10,5.0,82.93,110.56,1762.39,0.0,42.84,52.21,17.41,24.32,OpenWeather,24.8607,67.0011
2021-01-10 21:00:00+00:00,2021-01-10,5.0,72.93,97.76,1495.36,0.0,34.62,57.22,16.93,21.79,OpenWeather,24.8607,67.0011
2021-01-10 22:00:00+00:00,2021-01-10,5.0,73.89,98.73,1401.9,0.0,29.13,60.8,17.64,22.29,OpenWeather,24.8607,67.0011
2021-01-10 23:00:00+00:00,2021-01-10,5.0,73.01,97.26,1348.5,0.0,26.05,61.51,17.88,22.29,OpenWeather,24.8607,67.0011
2021-01-11 00:00:00+00:00,2021-01-11,5.0,72.2,96.69,1321.79,0.0,25.71,61.51,18.12,22.29,OpenWeather,24.8607,67.0011
2021-01-11 01:00:00+00:00,2021-01-11,5.0,75.32,100.27,1401.9,0.0,30.16,58.65,19.07,23.31,OpenWeather,24.8607,67.0011
2021-01-11 02:00:00+00:00,2021-01-11,5.0,106.97,136.92,2029.42,0.01,53.47,41.13,23.37,32.93,OpenWeather,24.8607,67.0011
2021-01-11 03:00:00+00:00,2021-01-11,5.0,199.09,244.88,3898.62,13.19,105.56,5.32,34.33,58.26,OpenWeather,24.8607,67.0011
2021-01-11 04:00:00+00:00,2021-01-11,5.0,273.91,339.01,5767.82,70.63,116.53,7.42,43.39,79.04,OpenWeather,24.8607,67.0011
2021-01-11 05:00:00+00:00,2021-01-11,5.0,282.46,356.3,6141.66,88.51,115.16,17.35,47.21,80.05,OpenWeather,24.8607,67.0011
2021-01-11 06:00:00+00:00,2021-01-11,5.0,263.27,333.84,5340.58,58.12,116.53,39.7,48.16,72.96,OpenWeather,24.8607,67.0011
2021-01-11 07:00:00+00:00,2021-01-11,5.0,104.8,132.28,1949.31,9.95,52.78,114.44,45.78,26.09,OpenWeather,24.8607,67.0011
2021-01-11 08:00:00+00:00,2021-01-11,5.0,80.31,99.7,1455.31,5.81,37.01,137.33,42.44,19.0,OpenWeather,24.8607,67.0011
2021-01-11 09:00:00+00:00,2021-01-11,5.0,68.11,84.65,1295.09,4.75,33.24,144.48,39.58,16.47,OpenWeather,24.8607,67.0011
2021-01-11 10:00:00+00:00,2021-01-11,5.0,111.66,138.15,2483.37,12.41,73.34,113.01,42.44,31.16,OpenWeather,24.8607,67.0011
2021-01-11 11:00:00+00:00,2021-01-11,5.0,180.11,220.98,4165.65,24.14,123.38,75.1,49.59,51.17,OpenWeather,24.8607,67.0011
2021-01-11 12:00:00+00:00,2021-01-11,5.0,214.95,266.43,5233.76,35.76,159.03,35.41,58.17,63.84,OpenWeather,24.8607,67.0011
2021-01-11 13:00:00+00:00,2021-01-11,5.0,239.34,300.99,6408.69,69.74,172.73,3.76,69.62,77.01,OpenWeather,24.8607,67.0011
2021-01-11 14:00:00+00:00,2021-01-11,5.0,294.88,372.06,8117.68,125.17,167.25,0.0,80.11,91.2,OpenWeather,24.8607,67.0011
2021-01-11 15:00:00+00:00,2021-01-11,5.0,375.72,470.59,9613.04,157.36,165.88,0.0,86.78,103.35,OpenWeather,24.8607,67.0011
2021-01-11 16:00:00+00:00,2021-01-11,5.0,561.63,696.51,12283.33,198.48,178.22,0.0,93.46,128.69,OpenWeather,24.8607,67.0011
2021-01-11 17:00:00+00:00,2021-01-11,5.0,748.81,922.53,14526.37,228.88,175.48,0.0,95.37,154.02,OpenWeather,24.8607,67.0011
2021-01-11 18:00:00+00:00,2021-01-11,5.0,734.22,910.49,13244.63,189.54,153.54,0.0,89.65,158.07,OpenWeather,24.8607,67.0011
2021-01-11 19:00:00+00:00,2021-01-11,5.0,563.31,710.95,10040.28,128.75,131.61,0.0,72.48,129.7,OpenWeather,24.8607,67.0011
2021-01-11 20:00:00+00:00,2021-01-11,5.0,350.57,453.04,6622.31,71.53,109.67,0.0,47.68,79.04,OpenWeather,24.8607,67.0011
2021-01-11 21:00:00+00:00,2021-01-11,5.0,214.05,279.15,4005.43,25.71,85.68,0.23,31.47,47.12,OpenWeather,24.8607,67.0011
2021-01-11 22:00:00+00:00,2021-01-11,5.0,142.59,186.74,2349.85,0.76,56.89,17.17,23.84,32.42,OpenWeather,24.8607,67.0011
2021-01-11 23:00:00+00:00,2021-01-11,5.0,141.87,181.94,2162.93,0.0,43.18,36.48,23.13,32.42,OpenWeather,24.8607,67.0011
2021-01-12 00:00:00+00:00,2021-01-12,5.0,148.4,187.31,2216.34,0.0,42.84,38.62,23.37,33.44,OpenWeather,24.8607,67.0011
2021-01-12 01:00:00+00:00,2021-01-12,5.0,157.01,194.88,2429.96,0.03,52.09,30.4,24.32,35.97,OpenWeather,24.8607,67.0011
2021-01-12 02:00:00+00:00,2021-01-12,5.0,206.57,248.98,3417.97,5.48,82.25,6.8,29.56,49.14,OpenWeather,24.8607,67.0011
2021-01-12 03:00:00+00:00,2021-01-12,5.0,358.01,417.41,6355.29,72.42,109.67,0.16,43.87,84.1,OpenWeather,24.8607,67.0011
2021-01-12 04:00:00+00:00,2021-01-12,5.0,507.5,588.21,9933.47,178.81,131.61,3.35,58.17,114.5,OpenWeather,24.8607,67.0011
2021-01-12 05:00:00+00:00,2021-01-12,5.0,562.11,652.24,11322.02,205.64,160.4,10.37,67.71,121.59,OpenWeather,24.8607,67.0011
2021-01-12 06:00:00+00:00,2021-01-12,5.0,581.81,669.84,10681.15,132.32,219.35,33.26,75.34,118.55,OpenWeather,24.8607,67.0011
2021-01-12 07:00:00+00:00,2021-01-12,5.0,457.23,523.83,7476.81,41.13,205.64,107.29,76.29,84.1,OpenWeather,24.8607,67.0011
2021-01-12 08:00:00+00:00,2021-01-12,5.0,606.35,686.69,8438.11,27.05,241.28,194.55,91.55,97.28,OpenWeather,24.8607,67.0011
2021-01-12 09:00:00+00:00,2021-01-12,5.0,809.6,910.9,9719.85,19.0,285.15,300.41,103.0,105.38,OpenWeather,24.8607,67.0011
2021-01-12 10:00:00+00:00,2021-01-12,5.0,778.95,873.28,8010.86,12.63,257.73,343.32,87.74,77.01,OpenWeather,24.8607,67.0011
2021-01-12 11:00:00+00:00,2021-01-12,5.0,477.23,543.86,4646.3,7.71,167.25,266.08,55.31,42.05,OpenWeather,24.8607,67.0011
2021-01-12 12:00:00+00:00,2021-01-12,5.0,217.94,265.3,2536.77,3.63,97.33,165.94,30.52,23.05,OpenWeather,24.8607,67.0011
2021-01-12 13:00:00+00:00,2021-01-12,5.0,110.95,150.47,1976.01,0.77,87.74,79.39,19.31,17.23,OpenWeather,24.8607,67.0011
2021-01-12 14:00:00+00:00,2021-01-12,5.0,77.14,114.18,1815.8,0.13,87.05,31.11,17.41,16.72,OpenWeather,24.8607,67.0011
2021-01-12 15:00:00+00:00,2021-01-12,5.0,67.19,101.73,1508.71,0.04,63.75,38.98,18.6,16.21,OpenWeather,24.8607,67.0011
2021-01-12 16:00:00+00:00,2021-01-12,5.0,130.15,178.49,2750.4,11.85,87.05,10.64,25.75,37.49,OpenWeather,24.8607,67.0011
2021-01-12 17:00:00+00:00,2021-01-12,5.0,257.36,327.68,4913.33,56.77,86.37,0.0,34.81,66.88,OpenWeather,24.8607,67.0011
2021-01-12 18:00:00+00:00,2021-01-12,5.0,408.2,498.8,7049.56,97.45,87.74,0.0,43.87,90.18,OpenWeather,24.8607,67.0011
2021-01-12 19:00:00+00:00,2021-01-12,5.0,477.13,573.99,8117.68,121.59,93.22,0.0,44.82,89.17,OpenWeather,24.8607,67.0011
2021-01-12 20:00:00+00:00,2021-01-12,5.0,391.23,467.32,6942.75,106.39,89.11,0.0,33.85,59.28,OpenWeather,24.8607,67.0011
2021-01-12 21:00:00+00:00,2021-01-12,5.0,271.54,324.3,4913.33,67.95,77.46,0.0,24.8,35.97,OpenWeather,24.8607,67.0011
2021-01-12 22:00:00+00:00,2021-01-12,5.0,151.51,187.49,2563.48,16.99,64.43,0.53,21.46,20.52,OpenWeather,24.8607,67.0011
2021-01-12 23:00:00+00:00,2021-01-12,5.0,120.79,152.31,1842.5,3.1,52.09,3.89,21.94,16.97,OpenWeather,24.8607,67.0011
2021-01-13 00:00:00+00:00,2021-01-13,5.0,125.36,155.64,1815.8,1.55,49.35,6.17,25.51,16.47,OpenWeather,24.8607,67.0011
2021-01-13 01:00:00+00:00,2021-01-13,5.0,141.38,171.01,2029.42,2.65,54.84,4.29,30.99,18.24,OpenWeather,24.8607,67.0011
2021-01-13 02:00:00+00:00,2021-01-13,5.0,186.02,219.67,2857.21,17.21,67.86,0.36,36.24,29.13,OpenWeather,24.8607,67.0011
2021-01-13 03:00:00+00:00,2021-01-13,5.0,300.97,348.91,5180.36,73.31,90.48,0.18,45.78,55.22,OpenWeather,24.8607,67.0011
2021-01-13 04:00:00+00:00,2021-01-13,5.0,440.02,506.46,8438.11,160.93,116.53,3.44,57.7,88.16,OpenWeather,24.8607,67.0011
2021-01-13 05:00:00+00:00,2021-01-13,5.0,544.85,624.54,10681.15,202.06,154.91,10.01,68.67,116.53,OpenWeather,24.8607,67.0011
2021-01-13 06:00:00+00:00,2021-01-13,5.0,620.6,705.17,11108.4,150.2,235.8,31.47,78.2,124.63,OpenWeather,24.8607,67.0011
2021-01-13 07:00:00+00:00,2021-01-13,5.0,504.25,575.8,7904.05,53.64,233.05,98.71,71.53,88.16,OpenWeather,24.8607,67.0011
2021-01-13 08:00:00+00:00,2021-01-13,5.0,509.54,589.03,6782.53,28.16,222.09,180.24,65.8,72.96,OpenWeather,24.8607,67.0011
2021-01-13 09:00:00+00:00,2021-01-13,5.0,455.63,538.9,5340.58,17.43,183.7,231.74,50.55,52.69,OpenWeather,24.8607,67.0011
2021-01-13 10:00:00+00:00,2021-01-13,5.0,293.73,363.36,3417.97,11.74,123.38,205.99,30.99,33.44,OpenWeather,24.8607,67.0011
2021-01-13 11:00:00+00:00,2021-01-13,5.0,163.01,219.5,2323.15,10.17,85.0,135.9,19.79,24.57,OpenWeather,24.8607,67.0011
2021-01-13 12:00:00+00:00,2021-01-13,5.0,103.99,154.31,1922.61,9.39,74.71,75.1,15.14,21.28,OpenWeather,24.8607,67.0011
2021-01-13 13:00:00+00:00,2021-01-13,5.0,84.53,133.57,2082.82,10.84,89.11,17.7,14.07,21.03,OpenWeather,24.8607,67.0011
2021-01-13 14:00:00+00:00,2021-01-13,5.0,80.28,130.77,2189.64,19.89,82.94,0.21,13.71,20.77,OpenWeather,24.8607,67.0011
2021-01-13 15:00:00+00:00,2021-01-13,5.0,74.42,124.66,1815.8,9.95,69.23,2.57,12.52,19.0,OpenWeather,24.8607,67.0011
2021-01-13 16:00:00+00:00,2021-01-13,5.0,64.2,111.14,1321.79,0.21,51.41,22.89,12.64,15.71,OpenWeather,24.8607,67.0011
2021-01-13 17:00:00+00:00,2021-01-13,5.0,76.06,126.23,1441.96,0.2,52.09,22.89,14.31,18.49,OpenWeather,24.8607,67.0011
2021-01-13 18:00:00+00:00,2021-01-13,5.0,90.9,144.52,1668.93,0.45,56.89,18.24,15.26,20.52,OpenWeather,24.8607,67.0011
2021-01-13 19:00:00+00:00,2021-01-13,5.0,116.94,176.83,2189.64,6.15,67.86,5.1,15.97,23.31,OpenWeather,24.8607,67.0011
2021-01-13 20:00:00+00:00,2021-01-13,5.0,134.29,195.78,2616.88,18.11,67.86,0.13,14.9,20.27,OpenWeather,24.8607,67.0011
2021-01-13 21:00:00+00:00,2021-01-13,5.0,138.76,199.3,2643.59,17.66,65.12,0.12,13.83,17.48,OpenWeather,24.8607,67.0011
2021-01-13 22:00:00+00:00,2021-01-13,5.0,144.34,204.41,2563.48,12.85,61.69,0.33,13.35,17.48,OpenWeather,24.8607,67.0011
2021-01-13 23:00:00+00:00,2021-01-13,5.0,163.71,226.59,2723.69,13.41,61.01,0.22,14.66,19.76,OpenWeather,24.8607,67.0011
2021-01-14 00:00:00+00:00,2021-01-14,5.0,204.26,272.49,3231.05,20.56,63.06,0.04,17.64,23.56,OpenWeather,24.8607,67.0011
2021-01-14 01:00:00+00:00,2021-01-14,5.0,269.97,343.95,4112.24,36.21,69.23,0.0,21.94,28.12,OpenWeather,24.8607,67.0011
2021-01-14 02:00:00+00:00,2021-01-14,5.0,374.49,455.85,5821.23,71.53,79.51,0.0,28.13,35.97,OpenWeather,24.8607,67.0011
2021-01-14 03:00:00+00:00,2021-01-14,5.0,588.07,688.02,9719.85,171.66,98.71,0.06,41.01,54.72,OpenWeather,24.8607,67.0011
2021-01-14 04:00:00+00:00,2021-01-14,5.0,548.9,650.71,10360.72,200.27,116.53,2.28,48.64,57.25,OpenWeather,24.8607,67.0011
2021-01-14 05:00:00+00:00,2021-01-14,5.0,612.9,726.84,11962.89,225.31,163.14,8.58,59.61,73.97,OpenWeather,24.8607,67.0011
2021-01-14 06:00:00+00:00,2021-01-14,5.0,691.54,811.2,12496.95,169.87,260.47,28.61,70.57,88.16,OpenWeather,24.8607,67.0011
2021-01-14 07:00:00+00:00,2021-01-14,5.0,447.16,547.54,7156.37,49.62,211.12,90.84,61.99,54.21,OpenWeather,24.8607,67.0011
2021-01-14 08:00:00+00:00,2021-01-14,5.0,434.78,540.6,5928.04,27.72,191.93,150.2,51.98,45.6,OpenWeather,24.8607,67.0011
2021-01-14 09:00:00+00:00,2021-01-14,5.0,373.7,481.78,4592.9,19.0,159.03,175.95,38.15,37.49,OpenWeather,24.8607,67.0011
2021-01-14 10:00:00+00:00,2021-01-14,5.0,234.13,338.82,2964.02,13.52,104.19,143.05,23.37,27.11,OpenWeather,24.8607,67.0011
2021-01-14 11:00:00+00:00,2021-01-14,5.0,132.83,232.98,1922.61,10.28,67.86,90.84,14.42,19.0,OpenWeather,24.8607,67.0011
2021-01-14 12:00:00+00:00,2021-01-14,5.0,83.79,179.99,1308.44,5.81,50.04,60.08,9.89,12.79,OpenWeather,24.8607,67.0011
2021-01-14 13:00:00+00:00,2021-01-14,5.0,61.52,151.43,947.95,0.91,42.5,47.21,8.7,8.61,OpenWeather,24.8607,67.0011
2021-01-14 14:00:00+00:00,2021-01-14,5.0,56.85,141.08,907.9,0.04,42.5,35.41,8.82,8.49,OpenWeather,24.8607,67.0011
2021-01-14 15:00:00+00:00,2021-01-14,5.0,53.83,131.62,787.74,0.01,32.9,40.05,8.7,8.61,OpenWeather,24.8607,67.0011
2021-01-14 16:00:00+00:00,2021-01-14,5.0,55.03,127.95,794.41,0.01,30.16,40.77,10.01,10.13,OpenWeather,24.8607,67.0011
2021-01-14 17:00:00+00:00,2021-01-14,5.0,68.14,138.48,1068.12,0.08,37.7,30.4,12.99,13.81,OpenWeather,24.8607,67.0011
2021-01-14 18:00:00+00:00,2021-01-14,5.0,85.27,151.96,1415.25,0.42,47.98,20.74,15.97,16.97,OpenWeather,24.8607,67.0011
2021-01-14 19:00:00+00:00,2021-01-14,5.0,126.05,193.98,2269.75,10.28,63.06,3.13,18.12,23.56,OpenWeather,24.8607,67.0011
2021-01-14 20:00:00+00:00,2021-01-14,5.0,146.49,211.05,2750.4,25.71,58.95,0.01,16.93,21.28,OpenWeather,24.8607,67.0011
2021-01-14 21:00:00+00:00,2021-01-14,5.0,140.07,197.35,2563.48,25.03,52.78,0.01,15.74,16.97,OpenWeather,24.8607,67.0011
2021-01-14 22:00:00+00:00,2021-01-14,5.0,120.71,171.17,2056.12,12.52,47.98,0.16,14.66,14.57,OpenWeather,24.8607,67.0011
2021-01-14 23:00:00+00:00,2021-01-14,5.0,115.29,166.2,1842.5,5.42,45.93,1.01,15.97,16.47,OpenWeather,24.8607,67.0011
2021-01-15 00:00:00+00:00,2021-01-15,5.0,118.19,173.12,1815.8,2.43,43.53,3.53,18.84,21.03,OpenWeather,24.8607,67.0011
2021-01-15 01:00:00+00:00,2021-01-15,5.0,131.43,181.56,1869.2,0.52,43.87,13.05,22.41,25.33,OpenWeather,24.8607,67.0011
2021-01-15 02:00:00+00:00,2021-01-15,5.0,179.95,224.51,2536.77,0.68,65.8,13.41,27.9,36.99,OpenWeather,24.8607,67.0011
2021-01-15 03:00:00+00:00,2021-01-15,5.0,294.14,347.26,4646.3,28.61,108.3,0.51,39.58,65.86,OpenWeather,24.8607,67.0011
2021-01-15 04:00:00+00:00,2021-01-15,5.0,394.4,463.1,7049.56,92.98,132.98,3.62,51.5,89.17,OpenWeather,24.8607,67.0011
2021-01-15 05:00:00+00:00,2021-01-15,5.0,458.7,543.23,8438.11,128.75,149.43,11.8,61.04,101.33,OpenWeather,24.8607,67.0011
2021-01-15 06:00:00+00:00,2021-01-15,5.0,519.28,617.07,8758.55,102.82,189.19,31.11,69.62,107.41,OpenWeather,24.8607,67.0011
2021-01-15 07:00:00+00:00,2021-01-15,5.0,654.89,771.78,9719.85,63.48,265.96,82.97,83.92,120.58,OpenWeather,24.8607,67.0011
2021-01-15 08:00:00+00:00,2021-01-15,5.0,889.99,1030.16,11428.83,40.23,350.95,181.68,101.09,137.81,OpenWeather,24.8607,67.0011
2021-01-15 09:00:00+00:00,2021-01-15,5.0,1021.81,1166.89,11108.4,24.36,361.92,288.96,97.28,118.55,OpenWeather,24.8607,67.0011
2021-01-15 10:00:00+00:00,2021-01-15,5.0,850.95,961.12,7583.62,13.08,263.21,320.44,69.62,66.88,OpenWeather,24.8607,67.0011
2021-01-15 11:00:00+00:00,2021-01-15,5.0,532.92,604.01,4272.46,5.31,142.57,286.1,45.3,32.42,OpenWeather,24.8607,67.0011
2021-01-15 12:00:00+00:00,2021-01-15,5.0,272.22,319.42,2403.26,1.9,83.63,200.27,28.61,18.49,OpenWeather,24.8607,67.0011
2021-01-15 13:00:00+00:00,2021-01-15,5.0,156.4,190.55,1869.2,0.34,77.46,105.86,20.5,13.93,OpenWeather,24.8607,67.0011
2021-01-15 14:00:00+00:00,2021-01-15,5.0,135.04,165.74,1869.2,0.0,79.51,62.23,19.07,14.82,OpenWeather,24.8607,67.0011
2021-01-15 15:00:00+00:00,2021-01-15,5.0,138.88,170.35,1708.98,0.0,61.69,71.53,20.98,15.96,OpenWeather,24.8607,67.0011
2021-01-15 16:00:00+00:00,2021-01-15,5.0,236.58,286.08,3391.27,6.15,111.04,23.6,30.28,40.53,OpenWeather,24.8607,67.0011
2021-01-15 17:00:00+00:00,2021-01-15,5.0,426.8,499.78,6408.69,55.43,135.72,0.0,40.05,70.93,OpenWeather,24.8607,67.0011
2021-01-15 18:00:00+00:00,2021-01-15,5.0,673.55,766.05,9933.47,123.38,148.06,0.0,51.98,98.29,OpenWeather,24.8607,67.0011
2021-01-15 19:00:00+00:00,2021-01-15,5.0,858.65,961.03,12817.38,187.76,160.4,0.0,59.13,108.42,OpenWeather,24.8607,67.0011
2021-01-15 20:00:00+00:00,2021-01-15,5.0,760.93,854.08,11856.08,177.03,156.28,0.0,48.16,82.08,OpenWeather,24.8607,67.0011
2021-01-15 21:00:00+00:00,2021-01-15,5.0,469.92,545.94,7263.18,90.3,123.38,0.0,30.52,53.7,OpenWeather,24.8607,67.0011
